id_producto;id_punto_venta;id_fecha;cantidad;valor_unitario;valor_total;costo
471;264;855;6;38.1;228.6;142.49
487;264;855;7;32.99;230.93;143.96
488;361;855;7;32.39;226.73;291.01
472;361;855;7;38.1;266.7;166.24
491;264;855;8;32.39;259.12;332.58
214;264;855;9;20.99;188.91;117.78
217;264;855;9;20.99;188.91;117.78
483;361;855;9;72.0;648.0;403.92
484;361;855;9;4.77;42.93;26.76
477;361;855;10;2.99;29.9;18.66
483;264;855;10;72.0;720.0;448.8
547;336;861;2;48.59;97.18;71.92
418;336;861;2;356.9;713.8;721.89
234;68;861;2;29.99;59.98;76.98
603;687;861;2;72.89;145.78;107.88
514;687;861;2;63.9;127.8;94.57
357;687;861;2;1391.99;2783.98;2531.24
516;687;861;2;23.48;46.96;34.76
524;687;861;2;158.43;316.86;289.19
309;687;861;2;818.7;1637.4;1494.4
559;687;861;2;12.14;24.28;17.97
355;687;861;2;1391.99;2783.98;2531.24
295;687;861;2;818.7;1637.4;1494.4
515;687;861;2;16.27;32.54;24.08
551;687;861;2;158.43;316.86;289.19
398;687;861;2;26.72;53.44;39.55
531;687;861;2;149.87;299.74;273.57
480;687;861;2;1.37;2.74;1.71
583;68;861;2;1020.59;2041.18;2165.02
545;68;861;2;24.29;48.58;35.96
234;68;861;2;29.99;59.98;76.98
595;632;861;2;338.99;677.98;616.44
544;632;861;2;48.59;97.18;71.92
295;632;861;2;818.7;1637.4;1494.4
501;632;861;2;72.88;145.76;107.86
476;632;861;2;41.99;83.98;52.35
512;632;861;2;218.45;436.9;398.75
556;632;861;2;105.29;210.58;155.84
363;632;861;2;1376.99;2753.98;2503.96
400;632;861;2;37.15;74.3;54.99
532;632;861;2;149.87;299.74;273.57
543;632;861;2;37.25;74.5;55.14
525;632;861;2;158.43;316.86;289.19
551;632;861;2;158.43;316.86;289.19
511;632;861;2;218.45;436.9;398.75
306;632;861;2;809.76;1619.52;1478.08
559;396;861;2;12.14;24.28;17.97
398;233;861;2;26.72;53.44;39.55
511;233;861;2;218.45;436.9;398.75
306;233;861;2;809.76;1619.52;1478.08
357;233;861;2;1391.99;2783.98;2531.24
532;233;861;2;149.87;299.74;273.57
525;233;861;2;158.43;316.86;289.19
475;233;861;2;41.99;83.98;52.35
524;233;861;2;158.43;316.86;289.19
559;233;861;2;12.14;24.28;17.97
597;233;861;2;323.99;647.98;589.16
583;62;861;2;1020.59;2041.18;2165.02
545;62;861;2;24.29;48.58;35.96
390;62;861;2;672.29;1344.58;1426.16
605;62;861;2;323.99;647.98;687.3
593;9;861;2;338.99;677.98;616.44
601;632;861;1;32.39;32.39;23.97
514;632;861;1;63.9;63.9;47.29
517;632;861;1;31.58;31.58;23.37
531;632;861;1;149.87;149.87;136.79
309;632;861;1;818.7;818.7;747.2
527;632;861;1;158.43;158.43;144.59
355;632;861;1;1391.99;1391.99;1265.62
592;632;861;1;338.99;338.99;308.22
298;632;861;1;809.76;809.76;739.04
597;632;861;1;323.99;323.99;294.58
475;687;861;1;41.99;41.99;26.18
556;687;861;1;105.29;105.29;77.92
601;687;861;1;32.39;32.39;23.97
597;687;861;1;323.99;323.99;294.58
512;687;861;1;218.45;218.45;199.38
527;687;861;1;158.43;158.43;144.59
532;687;861;1;149.87;149.87;136.79
591;687;861;1;338.99;338.99;308.22
298;687;861;1;809.76;809.76;739.04
533;687;861;1;149.87;149.87;136.79
400;687;861;1;37.15;37.15;27.49
605;68;861;1;323.99;323.99;343.65
606;68;861;1;323.99;323.99;343.65
594;396;861;1;338.99;338.99;308.22
592;233;861;1;338.99;338.99;308.22
298;233;861;1;809.76;809.76;739.04
603;233;861;1;72.89;72.89;53.94
295;233;861;1;818.7;818.7;747.2
517;233;861;1;31.58;31.58;23.37
558;233;861;1;242.99;242.99;179.82
542;233;861;1;24.29;24.29;17.98
599;233;861;1;323.99;323.99;294.58
556;233;861;1;105.29;105.29;77.92
481;62;861;1;5.39;5.39;3.36
295;9;861;1;818.7;818.7;747.2
597;9;861;1;323.99;323.99;294.58
290;9;861;1;818.7;818.7;747.2
581;336;861;1;1020.59;1020.59;1082.51
436;336;861;1;356.9;356.9;360.94
545;336;861;1;24.29;24.29;17.98
255;336;861;1;202.33;202.33;204.63
513;570;861;1;218.45;218.45;199.38
512;570;861;1;218.45;218.45;199.38
527;570;861;1;158.43;158.43;144.59
580;336;861;3;1020.59;3061.77;3247.53
606;336;861;3;323.99;971.97;1030.95
434;336;861;3;356.9;1070.7;1082.83
546;336;861;3;37.25;111.75;82.7
363;687;861;3;1376.99;4130.97;3755.94
542;687;861;3;24.29;72.87;53.93
237;687;861;3;29.99;89.97;115.48
290;687;861;3;818.7;2456.1;2241.6
482;68;861;3;5.39;16.17;10.09
580;68;861;3;1020.59;3061.77;3247.53
516;632;861;3;23.48;70.44;52.13
555;632;861;3;63.9;191.7;141.86
558;632;861;3;242.99;728.97;539.45
524;632;861;3;158.43;475.29;433.78
515;632;861;3;16.27;48.81;36.12
475;632;861;3;41.99;125.97;78.53
398;632;861;3;26.72;80.16;59.33
542;632;861;3;24.29;72.87;53.93
484;62;861;3;4.77;14.31;8.92
580;62;861;3;1020.59;3061.77;3247.53
547;62;861;3;48.59;145.77;107.88
546;62;861;3;37.25;111.75;82.7
606;62;861;3;323.99;971.97;1030.95
471;396;861;3;38.1;114.3;71.25
514;233;861;3;63.9;191.7;141.86
476;233;861;3;41.99;125.97;78.53
400;233;861;3;37.15;111.45;82.48
501;233;861;3;72.88;218.64;161.78
543;233;861;3;37.25;111.75;82.7
361;233;861;4;1376.99;5507.96;5007.93
222;233;861;4;20.99;83.96;52.35
552;233;861;4;54.89;219.56;162.49
555;233;861;4;63.9;255.6;189.14
467;233;861;4;14.69;58.76;36.64
593;233;861;4;338.99;1355.96;1232.87
531;233;861;4;149.87;599.48;547.14
551;233;861;4;158.43;633.72;578.38
488;233;861;4;32.39;129.56;166.29
512;233;861;4;218.45;873.8;797.5
591;632;861;4;338.99;1355.96;1232.87
559;632;861;4;12.14;48.56;35.95
474;632;861;4;41.99;167.96;104.71
599;632;861;4;323.99;1295.96;1178.32
225;68;861;4;5.39;21.56;27.69
592;687;861;4;338.99;1355.96;1232.87
474;687;861;4;41.99;167.96;104.71
558;687;861;4;242.99;971.96;719.26
594;687;861;4;338.99;1355.96;1232.87
359;687;861;4;1376.99;5507.96;5007.93
517;687;861;4;31.58;126.32;93.49
555;687;861;4;63.9;255.6;189.14
483;68;861;4;72.0;288.0;179.52
225;68;861;4;5.39;21.56;27.69
382;336;861;5;672.29;3361.45;3565.4
463;687;861;5;14.69;73.45;45.8
491;687;861;5;32.39;161.95;207.86
231;687;861;5;29.99;149.95;192.46
353;632;861;5;1391.99;6959.95;6328.1
474;233;861;5;41.99;209.95;130.88
516;233;861;5;23.48;117.4;86.89
237;233;861;5;29.99;149.95;192.46
463;233;861;5;14.69;73.45;45.8
595;233;861;5;338.99;1694.95;1541.09
483;233;861;6;72.0;432.0;269.28
353;233;861;6;1391.99;8351.94;7593.72
359;632;861;6;1376.99;8261.94;7511.89
222;687;861;6;20.99;125.94;78.52
488;687;861;6;32.39;194.34;249.43
476;687;861;6;41.99;251.94;157.06
467;687;861;6;14.69;88.14;54.96
465;687;861;6;14.69;88.14;54.96
490;687;861;6;32.39;194.34;249.43
471;68;861;6;38.1;228.6;142.49
583;336;861;7;1020.59;7144.13;7577.57
552;687;861;7;54.89;384.23;284.35
511;687;861;7;218.45;1529.15;1395.63
231;233;861;7;29.99;209.93;269.45
484;233;861;7;4.77;33.39;20.81
480;233;861;7;1.37;9.59;6.0
490;233;861;8;32.39;259.12;332.58
465;233;861;8;14.69;117.52;73.27
482;62;861;8;5.39;43.12;26.9
483;687;861;8;72.0;576.0;359.04
491;68;861;8;32.39;259.12;332.58
472;687;861;9;38.1;342.9;213.74
214;233;861;9;20.99;188.91;117.78
491;233;861;9;32.39;291.51;374.15
225;233;861;10;5.39;53.9;69.22
234;233;861;10;29.99;299.9;384.92
234;687;861;10;29.99;299.9;384.92
544;687;861;10;48.59;485.9;359.6
217;687;861;10;20.99;209.9;130.86
472;233;861;12;36.83;441.96;284.99
484;687;861;12;4.61;55.32;35.68
477;687;861;14;2.89;40.46;26.13
477;233;861;16;2.74;43.84;29.86
225;687;861;16;4.94;79.04;110.76
214;687;861;16;19.24;307.84;209.38
487;233;861;15;30.24;453.6;308.49
471;233;861;15;34.93;523.95;356.24
487;687;861;15;30.24;453.6;308.49
471;687;861;18;34.93;628.74;427.48
217;233;861;17;19.24;327.08;222.47
580;552;867;2;1020.59;2041.18;2165.02
547;552;867;2;48.59;97.18;71.92
378;552;867;2;1466.01;2932.02;3109.9
583;552;867;2;1020.59;2041.18;2165.02
225;552;867;2;5.39;10.78;13.84
390;552;867;2;672.29;1344.58;1426.16
582;552;867;2;1020.59;2041.18;2165.02
546;552;867;2;37.25;74.5;55.14
374;552;867;2;1466.01;2932.02;3109.9
581;552;867;2;1020.59;2041.18;2165.02
586;138;867;2;445.41;890.82;922.89
471;138;867;2;38.1;76.2;47.5
576;138;867;2;1430.44;2860.88;2963.88
477;138;867;2;2.99;5.98;3.73
555;138;867;2;63.9;127.8;94.57
552;138;867;2;54.89;109.78;81.24
491;138;867;2;32.39;64.78;83.14
436;191;867;2;356.9;713.8;721.89
579;605;867;2;728.91;1457.82;1510.3
463;605;867;2;14.69;29.38;18.32
222;605;867;2;20.99;41.98;26.17
560;605;867;2;728.91;1457.82;1510.3
562;605;867;2;1430.44;2860.88;2963.88
506;605;867;2;200.05;400.1;399.7
565;605;867;2;445.41;890.82;922.89
400;667;867;2;37.15;74.3;54.99
512;667;867;2;218.45;436.9;398.75
402;667;867;2;72.16;144.32;106.8
583;531;867;2;1020.59;2041.18;2165.02
580;531;867;2;1020.59;2041.18;2165.02
606;531;867;2;323.99;647.98;687.3
577;605;867;1;728.91;728.91;755.15
231;605;867;1;29.99;29.99;38.49
523;605;867;1;31.58;31.58;23.37
543;667;867;1;37.25;37.25;27.57
517;667;867;1;31.58;31.58;23.37
298;667;867;1;809.76;809.76;739.04
532;667;867;1;149.87;149.87;136.79
309;667;867;1;818.7;818.7;747.2
287;558;867;1;202.33;202.33;204.63
583;558;867;1;1020.59;1020.59;1082.51
605;162;867;1;323.99;323.99;343.65
225;531;867;1;5.39;5.39;6.92
471;531;867;1;38.1;38.1;23.75
605;531;867;1;323.99;323.99;343.65
483;65;867;1;72.0;72.0;44.88
487;552;867;1;32.99;32.99;20.57
376;552;867;1;1466.01;1466.01;1554.95
604;552;867;1;323.99;323.99;343.65
386;552;867;1;672.29;672.29;713.08
584;552;867;1;323.99;323.99;343.65
545;552;867;1;24.29;24.29;17.98
605;552;867;1;323.99;323.99;343.65
572;138;867;1;445.41;445.41;461.44
573;138;867;1;1430.44;1430.44;1481.94
225;138;867;1;5.39;5.39;6.92
579;138;867;1;728.91;728.91;755.15
568;138;867;1;445.41;445.41;461.44
372;552;867;3;1466.01;4398.03;4664.84
490;552;867;3;32.39;97.17;124.72
483;552;867;3;72.0;216.0;134.64
564;138;867;3;1430.44;4291.32;4445.81
475;65;867;3;41.99;125.97;78.53
471;65;867;3;38.1;114.3;71.25
572;605;867;3;445.41;1336.23;1384.33
492;605;867;3;602.35;1807.05;1805.23
566;605;867;3;445.41;1336.23;1384.33
499;605;867;3;602.35;1807.05;1805.23
576;605;867;3;1430.44;4291.32;4445.81
569;605;867;3;445.41;1336.23;1384.33
502;605;867;3;200.05;600.15;599.56
467;605;867;3;14.69;44.07;27.48
483;531;867;3;72.0;216.0;134.64
545;531;867;3;24.29;72.87;53.93
491;531;867;3;32.39;97.17;124.72
525;667;867;3;158.43;475.29;433.78
511;667;867;3;218.45;655.35;598.13
434;558;867;3;356.9;1070.7;1082.83
408;558;867;3;72.16;216.48;160.2
475;667;867;4;41.99;167.96;104.71
542;667;867;4;24.29;97.16;71.91
463;558;867;4;14.69;58.76;36.64
481;531;867;4;5.39;21.56;13.45
483;605;867;4;72.0;288.0;179.52
574;605;867;4;1430.44;5721.76;5927.75
237;605;867;4;29.99;119.96;153.97
503;605;867;4;200.05;800.2;799.41
491;552;867;4;32.39;129.56;166.29
488;552;867;4;32.39;129.56;166.29
472;552;867;4;38.1;152.4;95.0
234;552;867;4;29.99;119.96;153.97
214;552;867;4;20.99;83.96;52.35
222;552;867;4;20.99;83.96;52.35
490;138;867;4;32.39;129.56;166.29
561;138;867;4;1430.44;5721.76;5927.75
491;65;867;4;32.39;129.56;166.29
225;65;867;4;5.39;21.56;27.69
380;552;867;5;1466.01;7330.05;7774.74
465;552;867;5;14.69;73.45;45.8
382;552;867;5;672.29;3361.45;3565.4
483;138;867;5;72.0;360.0;224.4
234;138;867;5;29.99;149.95;192.46
234;65;867;5;29.99;149.95;192.46
214;605;867;5;20.99;104.95;65.43
477;605;867;5;2.99;14.95;9.33
500;605;867;5;602.35;3011.75;3008.72
465;605;867;5;14.69;73.45;45.8
474;667;867;6;41.99;251.94;157.06
234;531;867;6;29.99;179.94;230.95
481;552;867;6;5.39;32.34;20.17
474;65;867;6;41.99;251.94;157.06
476;65;867;6;41.99;251.94;157.06
477;552;867;7;2.99;20.93;13.06
471;552;867;7;38.1;266.7;166.24
490;605;867;7;32.39;226.73;291.01
488;605;867;7;32.39;226.73;291.01
564;605;867;8;1430.44;11443.52;11855.5
472;605;867;8;38.1;304.8;189.99
496;605;867;8;602.35;4818.8;4813.95
484;605;867;8;4.77;38.16;23.79
231;552;867;8;29.99;239.92;307.94
217;552;867;9;20.99;188.91;117.78
480;605;867;10;1.37;13.7;8.57
491;605;867;10;32.39;323.9;415.72
586;605;867;10;445.41;4454.1;4614.45
225;605;867;10;5.39;53.9;69.22
484;552;867;10;4.77;47.7;29.73
234;605;867;12;28.99;347.88;461.91
217;605;867;12;20.29;243.48;157.04
487;605;867;11;31.89;350.79;226.23
482;531;867;11;5.21;57.31;36.99
476;667;867;13;40.59;527.67;340.29
471;605;867;13;36.83;478.79;308.74
562;282;885;2;1430.44;2860.88;2963.88
603;282;885;2;72.89;145.78;107.88
572;282;885;2;445.41;890.82;922.89
575;282;885;2;1430.44;2860.88;2963.88
558;282;885;2;242.99;485.98;359.63
586;282;885;2;445.41;890.82;922.89
578;282;885;2;728.91;1457.82;1510.3
551;424;885;2;158.43;316.86;289.19
513;424;885;2;218.45;436.9;398.75
577;249;885;2;728.91;1457.82;1510.3
579;249;885;2;728.91;1457.82;1510.3
576;249;885;2;1430.44;2860.88;2963.88
555;249;885;2;63.9;127.8;94.57
563;249;885;2;1430.44;2860.88;2963.88
523;249;885;2;31.58;63.16;46.74
601;249;885;2;32.39;64.78;47.94
225;142;885;2;5.39;10.78;13.84
440;142;885;2;858.9;1717.8;1737.27
481;142;885;2;5.39;10.78;6.72
474;121;885;2;41.99;83.98;52.35
398;121;885;2;26.72;53.44;39.55
512;121;885;2;218.45;436.9;398.75
359;121;885;2;1376.99;2753.98;2503.96
603;121;885;2;72.89;145.78;107.88
309;121;885;2;818.7;1637.4;1494.4
240;481;885;2;858.9;1717.8;1737.27
386;481;885;2;672.29;1344.58;1426.16
408;481;885;2;72.16;144.32;106.8
440;481;885;2;858.9;1717.8;1737.27
378;481;885;2;1466.01;2932.02;3109.9
436;481;885;2;356.9;713.8;721.89
482;481;885;2;5.39;10.78;6.72
545;481;885;2;24.29;48.58;35.96
481;481;885;2;5.39;10.78;6.72
588;327;885;2;461.69;923.38;839.56
543;327;885;2;37.25;74.5;55.14
533;327;885;2;149.87;299.74;273.57
231;327;885;2;29.99;59.98;76.98
361;327;885;2;1376.99;2753.98;2503.96
353;327;885;2;1391.99;2783.98;2531.24
587;327;885;2;461.69;923.38;839.56
594;327;885;2;338.99;677.98;616.44
525;327;885;2;158.43;316.86;289.19
382;306;885;2;672.29;1344.58;1426.16
418;306;885;2;356.9;713.8;721.89
386;306;885;2;672.29;1344.58;1426.16
374;306;885;2;1466.01;2932.02;3109.9
388;306;885;2;672.29;1344.58;1426.16
372;306;885;2;1466.01;2932.02;3109.9
547;306;885;2;48.59;97.18;71.92
580;306;885;2;1020.59;2041.18;2165.02
582;306;885;2;1020.59;2041.18;2165.02
384;306;885;2;672.29;1344.58;1426.16
561;297;885;2;1430.44;2860.88;2963.88
577;297;885;2;728.91;1457.82;1510.3
571;297;885;2;445.41;890.82;922.89
496;297;885;2;602.35;1204.7;1203.49
514;297;885;2;63.9;127.8;94.57
556;297;885;2;105.29;210.58;155.84
574;297;885;2;1430.44;2860.88;2963.88
214;327;885;1;20.99;20.99;13.09
400;327;885;1;37.15;37.15;27.49
517;327;885;1;31.58;31.58;23.37
598;327;885;1;323.99;323.99;294.58
544;327;885;1;48.59;48.59;35.96
512;327;885;1;218.45;218.45;199.38
599;327;885;1;323.99;323.99;294.58
309;327;885;1;818.7;818.7;747.2
475;327;885;1;41.99;41.99;26.18
524;327;885;1;158.43;158.43;144.59
592;327;885;1;338.99;338.99;308.22
402;327;885;1;72.16;72.16;53.4
542;327;885;1;24.29;24.29;17.98
591;327;885;1;338.99;338.99;308.22
532;327;885;1;149.87;149.87;136.79
386;142;885;1;672.29;672.29;713.08
430;142;885;1;356.9;356.9;360.94
281;142;885;1;202.33;202.33;204.63
436;142;885;1;356.9;356.9;360.94
434;142;885;1;356.9;356.9;360.94
363;121;885;1;1376.99;1376.99;1251.98
601;121;885;1;32.39;32.39;23.97
542;121;885;1;24.29;24.29;17.98
475;121;885;1;41.99;41.99;26.18
501;121;885;1;72.88;72.88;53.93
295;121;885;1;818.7;818.7;747.2
400;121;885;1;37.15;37.15;27.49
287;481;885;1;202.33;202.33;204.63
434;481;885;1;356.9;356.9;360.94
255;481;885;1;202.33;202.33;204.63
243;481;885;1;858.9;858.9;868.63
606;481;885;1;323.99;323.99;343.65
546;481;885;1;37.25;37.25;27.57
556;249;885;1;105.29;105.29;77.92
552;249;885;1;54.89;54.89;40.62
465;249;885;1;14.69;14.69;9.16
559;249;885;1;12.14;12.14;8.99
561;249;885;1;1430.44;1430.44;1481.94
574;249;885;1;1430.44;1430.44;1481.94
562;249;885;1;1430.44;1430.44;1481.94
573;249;885;1;1430.44;1430.44;1481.94
564;249;885;1;1430.44;1430.44;1481.94
571;249;885;1;445.41;445.41;461.44
565;249;885;1;445.41;445.41;461.44
567;249;885;1;445.41;445.41;461.44
570;249;885;1;445.41;445.41;461.44
572;249;885;1;445.41;445.41;461.44
463;306;885;1;14.69;14.69;9.16
376;306;885;1;1466.01;1466.01;1554.95
606;306;885;1;323.99;323.99;343.65
434;306;885;1;356.9;356.9;360.94
581;306;885;1;1020.59;1020.59;1082.51
287;306;885;1;202.33;202.33;204.63
562;297;885;1;1430.44;1430.44;1481.94
558;297;885;1;242.99;242.99;179.82
563;297;885;1;1430.44;1430.44;1481.94
576;297;885;1;1430.44;1430.44;1481.94
523;297;885;1;31.58;31.58;23.37
565;297;885;1;445.41;445.41;461.44
585;297;885;1;445.41;445.41;461.44
552;297;885;1;54.89;54.89;40.62
568;297;885;1;445.41;445.41;461.44
572;297;885;1;445.41;445.41;461.44
477;297;885;1;2.99;2.99;1.87
560;297;885;1;728.91;728.91;755.15
564;297;885;1;1430.44;1430.44;1481.94
579;297;885;1;728.91;728.91;755.15
570;297;885;1;445.41;445.41;461.44
569;297;885;1;445.41;445.41;461.44
575;297;885;1;1430.44;1430.44;1481.94
555;282;885;1;63.9;63.9;47.29
570;282;885;1;445.41;445.41;461.44
577;282;885;1;728.91;728.91;755.15
566;282;885;1;445.41;445.41;461.44
559;282;885;1;12.14;12.14;8.99
560;282;885;1;728.91;728.91;755.15
564;282;885;1;1430.44;1430.44;1481.94
573;282;885;1;1430.44;1430.44;1481.94
561;282;885;1;1430.44;1430.44;1481.94
569;282;885;1;445.41;445.41;461.44
576;282;885;1;1430.44;1430.44;1481.94
571;282;885;1;445.41;445.41;461.44
563;282;885;1;1430.44;1430.44;1481.94
546;382;885;1;37.25;37.25;27.57
585;282;885;3;445.41;1336.23;1384.33
568;282;885;3;445.41;1336.23;1384.33
552;282;885;3;54.89;164.67;121.86
531;424;885;3;149.87;449.61;410.36
595;424;885;3;338.99;1016.97;924.65
515;424;885;3;16.27;48.81;36.12
491;249;885;3;32.39;97.17;124.72
225;249;885;3;5.39;16.17;20.77
214;249;885;3;20.99;62.97;39.26
569;249;885;3;445.41;1336.23;1384.33
585;249;885;3;445.41;1336.23;1384.33
240;142;885;3;858.9;2576.7;2605.9
547;142;885;3;48.59;145.77;107.88
408;142;885;3;72.16;216.48;160.2
243;142;885;3;858.9;2576.7;2605.9
488;142;885;3;32.39;97.17;124.72
482;142;885;3;5.39;16.17;10.09
480;142;885;3;1.37;4.11;2.57
517;121;885;3;31.58;94.74;70.12
298;121;885;3;809.76;2429.28;2217.12
361;121;885;3;1376.99;4130.97;3755.94
556;121;885;3;105.29;315.87;233.75
559;121;885;3;12.14;36.42;26.96
551;121;885;3;158.43;475.29;433.78
418;481;885;3;356.9;1070.7;1082.83
580;481;885;3;1020.59;3061.77;3247.53
471;481;885;3;38.1;114.3;71.25
488;481;885;3;32.39;97.17;124.72
584;481;885;3;323.99;971.97;1030.95
382;481;885;3;672.29;2016.87;2139.24
234;327;885;3;29.99;89.97;115.48
597;327;885;3;323.99;971.97;883.74
483;327;885;3;72.0;216.0;134.64
488;327;885;3;32.39;97.17;124.72
593;327;885;3;338.99;1016.97;924.65
491;327;885;3;32.39;97.17;124.72
601;297;885;3;32.39;97.17;71.91
586;297;885;3;445.41;1336.23;1384.33
499;297;885;3;602.35;1807.05;1805.23
567;297;885;3;445.41;1336.23;1384.33
555;297;885;3;63.9;191.7;141.86
390;306;885;3;672.29;2016.87;2139.24
378;306;885;4;1466.01;5864.04;6219.79
546;306;885;4;37.25;149.0;110.27
545;306;885;4;24.29;97.16;71.91
603;297;885;4;72.89;291.56;215.77
501;297;885;4;72.88;291.52;215.71
225;327;885;4;5.39;21.56;27.69
600;327;885;4;323.99;1295.96;1178.32
465;327;885;4;14.69;58.76;36.64
298;327;885;4;809.76;3239.04;2956.16
357;327;885;4;1391.99;5567.96;5062.48
222;327;885;4;20.99;83.96;52.35
524;121;885;4;158.43;633.72;578.38
532;121;885;4;149.87;599.48;547.14
555;121;885;4;63.9;255.6;189.14
516;121;885;4;23.48;93.92;69.51
231;481;885;4;29.99;119.96;153.97
237;481;885;4;29.99;119.96;153.97
472;481;885;4;38.1;152.4;95.0
581;481;885;4;1020.59;4082.36;4330.04
546;142;885;4;37.25;149.0;110.27
463;142;885;4;14.69;58.76;36.64
237;142;885;4;29.99;119.96;153.97
376;142;885;4;1466.01;5864.04;6219.79
584;142;885;4;323.99;1295.96;1374.6
390;142;885;4;672.29;2689.16;2852.32
487;142;885;4;32.99;131.96;82.27
384;142;885;4;672.29;2689.16;2852.32
586;249;885;4;445.41;1781.64;1845.78
472;249;885;4;38.1;152.4;95.0
490;249;885;4;32.39;129.56;166.29
477;249;885;4;2.99;11.96;7.47
566;249;885;4;445.41;1781.64;1845.78
484;249;885;4;4.77;19.08;11.89
523;282;885;4;31.58;126.32;93.49
565;282;885;4;445.41;1781.64;1845.78
527;424;885;4;158.43;633.72;578.38
217;249;885;5;20.99;104.95;65.43
287;142;885;5;202.33;1011.65;1023.13
545;142;885;5;24.29;121.45;89.89
355;327;885;5;1391.99;6959.95;6328.1
471;327;885;5;38.1;190.5;118.75
484;327;885;5;4.77;23.85;14.87
217;327;885;5;20.99;104.95;65.43
476;121;885;5;41.99;209.95;130.88
355;121;885;5;1391.99;6959.95;6328.1
511;121;885;5;218.45;1092.25;996.88
544;121;885;5;48.59;242.95;179.8
480;481;885;5;1.37;6.85;4.28
490;481;885;5;32.39;161.95;207.86
465;481;885;5;14.69;73.45;45.8
547;481;885;5;48.59;242.95;179.8
390;481;885;5;672.29;3361.45;3565.4
463;297;885;5;14.69;73.45;45.8
604;306;885;5;323.99;1619.95;1718.25
583;306;885;5;1020.59;5102.95;5412.55
481;306;885;6;5.39;32.34;20.17
482;306;885;6;5.39;32.34;20.17
590;327;885;6;461.69;2770.14;2518.67
490;327;885;6;32.39;194.34;249.43
463;481;885;6;14.69;88.14;54.96
234;481;885;6;29.99;179.94;230.95
255;142;885;6;202.33;1213.98;1227.75
382;142;885;6;672.29;4033.74;4278.48
467;142;885;6;14.69;88.14;54.96
231;142;885;6;29.99;179.94;230.95
214;142;885;6;20.99;125.94;78.52
605;142;885;7;323.99;2267.93;2405.55
606;142;885;7;323.99;2267.93;2405.55
581;142;885;7;1020.59;7144.13;7577.57
474;327;885;7;41.99;293.93;183.23
487;481;885;7;32.99;230.93;143.96
483;481;885;8;72.0;576.0;359.04
605;481;885;8;323.99;2591.92;2749.2
225;481;885;8;5.39;43.12;55.38
477;142;885;8;2.99;23.92;14.93
490;142;885;8;32.39;259.12;332.58
471;142;885;8;38.1;304.8;189.99
234;142;885;8;29.99;239.92;307.94
477;327;885;8;2.99;23.92;14.93
491;142;885;9;32.39;291.51;374.15
483;249;885;9;72.0;648.0;403.92
222;249;885;9;20.99;188.91;117.78
234;249;885;9;29.99;269.91;346.43
487;327;885;9;32.99;296.91;185.1
222;481;885;9;20.99;188.91;117.78
467;481;885;9;14.69;132.21;82.43
483;142;885;10;72.0;720.0;448.8
374;142;885;10;1466.01;14660.1;15549.48
484;142;885;10;4.77;47.7;29.73
487;249;885;10;32.99;329.9;205.66
472;327;885;10;38.1;381.0;237.49
217;481;885;10;20.99;209.9;130.86
222;142;885;12;20.29;243.48;157.04
217;142;885;12;20.29;243.48;157.04
471;249;885;12;36.83;441.96;284.99
477;481;885;12;2.89;34.68;22.4
484;481;885;12;4.61;55.32;35.68
214;481;885;12;20.29;243.48;157.04
465;142;885;11;14.2;156.2;100.75
583;142;885;13;986.57;12825.41;14072.63
583;481;885;13;986.57;12825.41;14072.63
580;142;885;15;935.54;14033.1;16237.65
472;142;885;17;34.93;593.81;403.73
491;481;885;20;29.69;593.8;831.45
506;408;886;2;200.05;400.1;399.7
562;408;886;2;1430.44;2860.88;2963.88
465;408;886;2;14.69;29.38;18.32
467;408;886;2;14.69;29.38;18.32
577;408;886;2;728.91;1457.82;1510.3
569;408;886;2;445.41;890.82;922.89
586;408;886;2;445.41;890.82;922.89
500;408;886;2;602.35;1204.7;1203.49
402;497;886;2;72.16;144.32;106.8
512;497;886;2;218.45;436.9;398.75
515;497;886;2;16.27;32.54;24.08
361;497;886;2;1376.99;2753.98;2503.96
600;497;886;2;323.99;647.98;589.16
475;497;886;2;41.99;83.98;52.35
524;497;886;2;158.43;316.86;289.19
592;497;886;2;338.99;677.98;616.44
533;497;886;2;149.87;299.74;273.57
572;573;886;2;445.41;890.82;922.89
564;573;886;2;1430.44;2860.88;2963.88
573;573;886;2;1430.44;2860.88;2963.88
567;573;886;2;445.41;890.82;922.89
560;573;886;2;728.91;1457.82;1510.3
548;573;886;2;48.59;97.18;71.92
562;573;886;2;1430.44;2860.88;2963.88
578;573;886;2;728.91;1457.82;1510.3
554;573;886;2;54.94;109.88;81.31
496;573;886;2;602.35;1204.7;1203.49
568;573;886;2;445.41;890.82;922.89
499;573;886;2;602.35;1204.7;1203.49
561;573;886;2;1430.44;2860.88;2963.88
555;573;886;2;63.9;127.8;94.57
565;640;886;2;445.41;890.82;922.89
225;640;886;2;5.39;10.78;13.84
477;640;886;2;2.99;5.98;3.73
555;640;886;2;63.9;127.8;94.57
573;640;886;2;1430.44;2860.88;2963.88
579;573;886;1;728.91;728.91;755.15
577;573;886;1;728.91;728.91;755.15
560;640;886;1;728.91;728.91;755.15
552;640;886;1;54.89;54.89;40.62
471;640;886;1;38.1;38.1;23.75
574;573;886;1;1430.44;1430.44;1481.94
563;573;886;1;1430.44;1430.44;1481.94
